word_freq_make,word_freq_money,word_freq_free,char_freq_dollar,char_freq_exclamation,capital_run_avg,is_spam
0.23463404498842955,0.9030364292752563,0.2633491387090899,0.09129425537759533,0.03392497409246926,0.5087888757438155,0
0.029919384304340338,0.6033692593439818,0.18381643072545292,0.12312500617045903,0.004159861599827725,10.510672425474937,0
0.8932147716773375,0.0716062875746841,0.04013579774993267,0.020261142283225706,0.07255074589209543,2.2317834925825633,0
0.28276853339016833,0.10326689776618245,0.18927417477995975,0.015023452872733867,0.06910310240048045,1.3688316546625412,0
0.3044673439298875,0.46138080330927356,0.04454717242573806,0.07220291550331277,0.17950094426195212,0.14269154926922564,0
0.46766651032480505,0.05608837559322492,0.013452786175860848,0.2973687793506931,0.6741260684922346,4.95699471843863,0
0.18164392998437914,0.030833194500751872,0.23055015261973236,0.05800908425853984,0.026030446790889727,2.0506416844024504,0
0.017496860721739543,0.7201268662179071,0.05989155536813722,0.10862557985649804,0.07470931633152474,2.2023326877276856,0
0.39561189899089877,0.061316579852371725,0.6985614265472453,0.14922453771381408,0.5610188838583164,6.756455992602589,0
0.4555272061916375,0.7648306137808215,0.018531091790623126,0.021813469463126747,0.00925639313736639,1.1805962604092604,0
0.2460651458971093,0.09496813296264771,0.3529115730481868,0.04412269995298702,0.06596056802684984,2.347221249623238,0
0.07594907391031443,0.48614507873241936,0.015495173762261803,0.433414633958732,0.2958967552483023,0.6646183215176579,0
0.0027687101879677375,0.5069690332458378,0.24541918147740893,0.1305662908787999,0.2950429052087027,0.23078779654138903,0
0.22194633620811624,0.0369450313813349,0.3977059143316446,0.09763011917123741,0.08036376025026021,0.19700419741434866,0
0.18624417520517686,0.1179942639552394,0.2615751567915482,0.101488935892602,0.436450382480303,1.9171984001289295,0
0.06368619680775095,0.3747379032949798,0.28607855061537285,0.08238874948858288,0.2947779933442729,2.042444194530834,0
0.3698394193886335,0.1673442581725282,0.005149554798022746,0.011416743519186584,0.006386736258610765,3.035188652782648,0
0.18869835439754992,0.21313115314025702,0.4762531059691951,0.028673882298329834,0.10565639497653452,4.22624744261575,0
0.12990257845869702,0.024031283565052908,0.06842806077741141,0.017580835850006287,0.5309900171761249,4.952661241453709,0
0.5017470952602655,0.6154559191562439,0.3255937881481113,0.020649547635863907,0.4461626810471122,2.325299705898516,0
0.8236741456517831,0.6792727947858693,0.0765461432836637,0.011659216012385084,0.051737349227876275,1.6711730782458432,0
0.8519148633194725,0.59140349156395,0.0013952818363301295,0.07148761593385558,0.10805466418373427,0.7535020148274735,0
0.0638401957728234,0.12357257395872973,0.5726242245382299,0.03903838028814744,0.1462905611520304,3.6422609306425646,0
0.22598724948348117,1.0703394414875098,0.6564019729082796,0.02900612949922053,0.13753185569276946,1.0737913802371404,0
0.16762483819054086,0.011275343329656759,0.18809841419651863,0.06985196328296385,0.010570217476078496,0.9798777630311081,0
1.1944304755446702,0.08215816564262311,0.03130617219709395,0.06722721094736363,0.848807396523052,0.8314344406791786,0
0.5575775051486467,0.43016628787183886,0.05426663446716116,0.13027489284923163,0.0917045598528608,3.001511243195314,0
0.5019189135688191,0.23021557498570464,0.018925831762324194,0.18036447942462971,0.07736205873347933,0.6192963198226696,0
0.0208148798971726,0.26813352137837504,0.2263703468534698,0.001672694755847062,0.14352611690989767,0.7704724411648729,0
0.518062170773846,0.057481266761740125,0.23484250551354383,0.04889587009811018,0.5520687635608614,0.44383324031783683,0
0.20856621699758587,0.03613328551109892,0.5172380794301448,0.20983337071609942,0.059665474012297784,3.2362882171317437,0
0.8497420363196106,0.24303970820595241,0.15085588203878922,0.027687704543790315,0.019545228094988147,6.825369675583568,0
1.1533872138242134,0.3008009758448654,0.08280930196226478,0.0429567615811644,0.25889308594542365,6.822292047321756,0
1.0905662846983066,0.45406865757927095,0.20546213871354102,0.008789172619608406,0.0352588429366823,6.864691500532517,0
0.46624697348279476,0.0027718816832983228,0.021399380287189865,0.1089162387290241,0.0010148874103594007,0.5259474483125972,0
0.39784892306946584,0.35319458599644377,0.21108829642704974,0.02539498673080245,0.24908345777970778,0.8124712771584177,0
0.19681745445904222,0.4117072654997372,0.2097547628605536,0.18919560774634012,0.21436265763395249,2.520132916761772,0
0.04917853072420524,0.137524892162106,0.061632029571766236,0.02797002036624213,0.7224618812325851,1.4981624911200713,0
1.1130276056242614,0.2992003157209449,0.31676505053768,0.06984353243887705,0.172031180528317,2.0348803000250806,0
0.10860744766261925,0.38452854091974115,0.0659154736732526,0.0024616481080688615,0.2073937572590548,0.584800710674468,0
1.4105415736366516,0.9232687238364069,0.4927019769267683,0.04622873964973667,0.0031154630743888767,7.906570371995669,1
0.27946913852653066,1.0202526048366167,0.6627470952260411,0.1917387017179419,0.06975521363443206,1.4588757962960808,0
0.9523633262390399,0.11434386942921512,0.03714372325915096,0.08137369920602278,0.5502586941614084,3.5724767932738115,0
0.42205616821782777,0.030668459204796862,0.19090614310354356,0.46105697478463176,0.03018411732845283,2.191485974944511,0
1.0493043189503972,0.405010274506101,0.23881488506033463,0.121228755622449,0.08909846846298983,1.0426862528012855,0
0.8286872536298562,0.49839845972610863,0.403590009473583,0.24446159618366364,0.14321864738658074,2.0885531326535975,0
0.8004749661542437,0.3149157224663401,0.2421101297023034,0.15886194749542049,0.44146469526935345,1.2374472214129626,0
0.23546839436377817,0.029608811756208164,0.17268280532188696,0.0036604104210857,0.12532138963642192,2.346883757061378,0
0.16881533015726125,0.26808975904385257,0.00619501242029491,0.0038063499282789386,0.3458702739076272,1.3397550726232341,0
0.067944520648714,0.2215960764837047,0.29392958808914704,0.02431180034299034,0.19504392373129859,0.26763308696969185,0
0.026532547955154702,0.22737268218765627,0.15558208853894845,0.1014537448204616,0.2589921125833369,11.170671026099978,0
0.36314555961517814,0.11700591423179363,0.31713079594653726,0.03158514654361373,0.11559668625466027,0.2451155057510097,0
0.01283880477073719,0.9862139769805806,0.3615535284230125,0.11906427327993417,0.10517192889302839,0.5709196084263262,0
0.08506037078642707,0.08640179673797507,0.15935812966266294,0.12538492877767757,0.2158780699393597,0.9852367841669878,0
1.5490517492781533,0.4017052214625679,0.16164609638626626,0.09460304720374352,0.10880757310641027,0.8539838768221906,0
0.2200070646615562,0.42545455432701396,0.0028996159441608553,0.012338039223997605,0.009418875390504107,0.12474435575187728,0
0.9671015168078293,0.3648721835102065,0.12855691888257847,0.010295691844781326,0.13530359315944665,1.9243509962831136,0
0.09509735640011249,0.17066973939069716,0.10166732291664138,0.09567224329131346,0.20162290720818243,0.1390869720616042,0
0.23469200232753076,0.29493749843481853,0.13988789052155795,0.19413494531754388,0.21499495281099956,0.533558606301922,0
0.03659121812812042,0.3085182441326673,0.005373814533478886,0.08813473778072907,0.5634510910774304,2.5703473367326333,0
0.24565034611195363,0.30924814735349454,0.12259119481021825,0.07888143605763202,0.5676254292465999,1.4637825820505614,0
1.624545930753377,0.7072728551309757,0.04357925218809,0.007188415530315702,0.021245067096326044,0.05516966354170111,0
0.04960250582787707,0.34466246177315013,0.014769925389285406,0.038415718829486856,0.37270520801945545,0.07064100954213452,0
0.8422652530929793,0.09932504005188884,0.025150023965821527,0.11931554084399135,0.19827983528664406,6.29824744226084,0
0.6641467893822002,0.48809874179819346,0.06626677246134771,0.019533329604044698,0.27775127920108494,4.932627549730259,0
2.3285024450701153,0.15962380624578149,0.09304878239234654,0.1497954503343587,0.08334673418615063,8.010413773197978,0
0.9774195785831246,0.1681066828326479,0.2779569432990922,0.14046329868550173,0.021767503761343607,6.985337042602896,0
0.3518537448783772,0.525399767256999,0.07714708523290166,0.22587905145459264,0.09859769081203425,0.03269041984552644,0
1.1789536484812269,0.028717683164542575,0.07693072667700779,0.29969723831882855,0.6015899080207979,2.5559918731657914,0
0.4996150401952623,0.17850439908685728,0.06940455574923941,0.03984863345503897,0.22326471598570127,4.187513620989232,0
0.7840977081105743,0.46764930955462247,0.01912738930806389,0.0682049596573356,0.011856341289747559,2.392383947086179,0
0.2912776374936418,0.6559855992662403,0.08643832389357703,0.012450597755245088,0.030861530908423876,4.300291641237282,0
0.4814528398740175,0.03198261367361563,0.017571104333721017,0.12072084716530998,0.015109217905159428,5.1755575614257445,0
0.6124998765650025,0.02545462517409362,0.01773077355556134,0.4315458562058092,0.09376751651045792,1.3891657814259375,0
0.8377877016413385,0.8826493613889731,0.8537547879203968,0.13998992301163418,0.09440419992382514,0.26158198109387176,0
0.7506212702273128,0.24520812226844788,0.11040662506099475,0.23682376754780907,0.02357604159437605,2.035515328118863,0
0.0057092947162708345,0.18970631087487785,0.011590086213185156,0.012649099593117122,0.025005246401491255,3.142705159220915,0
0.6852988587982364,0.26266613316086057,0.6549440418204755,0.04697965779202672,0.06729383148411175,6.088507614510689,0
0.1265410338659267,0.9908610318755732,0.002445788871793862,0.3502526922879482,0.00882379972370038,6.653163687480026,1
0.37507162517469517,1.48704858237781,0.015332275190890988,0.08071096637333489,0.6967150442512011,2.221331799543132,1
0.4963141451905937,0.35697037143503224,0.12122555113539019,0.09876741730080221,0.17556517236115113,6.942698308447943,0
0.023255730871740488,0.09895281776962754,0.6007992011721863,0.22096758284534862,0.12163505239192401,2.9037990862169316,0
0.16243670994756507,0.06252124843081934,0.12461171976081975,0.04359535346167334,0.1752487412013286,0.24276685329955439,0
1.8324800612612837,1.2851596726657615,0.2395727763825579,0.076807843441209,0.074075860310872,5.042721502463991,1
0.5771647918244078,0.05324209623014651,0.48366021839982554,0.17289945113672714,0.5983477050066872,3.880812012588403,0
0.4752020097956864,0.162510751977934,0.5398036723094236,0.20103923800469203,0.009254587730624557,0.08016245059953409,0
0.23617388079163143,0.49909431689882583,0.8728550936440336,0.016300950993447968,0.18034482604314717,1.4384210992742883,0
1.7518542771879813,0.5537739622300903,0.36443800929397147,0.06324155711397736,0.1071669872654698,0.9581666764501837,0
0.029013481922418108,0.6001278420009931,0.3352234878499846,0.8172445597818083,1.1389746801488667,2.431954777924182,1
0.7326415451031304,0.8688515048623308,0.3789544029418492,0.028415244458114653,0.11976536547997291,0.41488903293926593,0
1.5401118932208544,0.27955431077658544,0.05192074508369674,0.11138295391732503,0.19253408694861435,1.3302613868913182,0
0.060269560699234635,0.33403238505573063,0.14692208483720756,0.14798070809605152,0.14686197208470303,5.735310333925452,0
